first,given,last,matrilineal,nick,person,source,suffix
Bob,,Thompson,,,10177,blau/blau-20170219,
Danny,,Hoffman,,,47,blau/blau-20170219,
Ray,,Beatty,,,49,blau/blau-20170219,
Clyde,,Beck,,,50,blau/blau-20170219,
Leon,,Watson,,,51,blau/blau-20170219,
B.,,Brown,,,52,blau/blau-20170219,
Dunham,,Fisher,,,53,blau/blau-20170219,
Mike,,Lyons,,,10190,blau/blau-20170219,
Oscar,,Beecher,,,54,blau/blau-20170219,
Lynn,,Bell,,,55,blau/blau-20170219,
William,,Bernard,,Benny,56,blau/blau-20170219,
Herschel,,Bennett,,,57,blau/blau-20170219,
Elmer,,Williamson,,,58,blau/blau-20170219,
Bus,,Jackson,,,10203,blau/blau-20170219,
George,,Biggerstaff,,,59,blau/blau-20170219,
George,,Binder,,,60,blau/blau-20170219,
Art,,Black,,,61,blau/blau-20170219,
Ed,,Hanley,,,10215,blau/blau-20170219,
,,Bankhead,,Toots,10216,blau/blau-20170219,
Clyde,,Surratt,,,10217,blau/blau-20170219,
Pep,Lyman A.,Ripperton,,,63,blau/blau-20170219,
Leo,,Cronin,,,64,blau/blau-20170219,
Ralph,,Hurst,,,65,blau/blau-20170219,
Dave,,Boyer,,,10224,blau/blau-20170219,
Clarence,,Zienke,,,10225,blau/blau-20170219,
Del,,Gardner,,,10226,blau/blau-20170219,
Hap,Earl,Blair,,,66,blau/blau-20170219,
Kenneth,,Moss,,,10230,blau/blau-20170219,
Del,,Pierce,,,67,blau/blau-20170219,
Roy,,Gray,,,10233,blau/blau-20170219,
Tommy,,Thompson,,Brodie,10234,blau/blau-20170219,
Bob,,Gibson,,Gibby,68,blau/blau-20170219,
Lester,,Davis,,,10237,blau/blau-20170219,
Myles,,Beeler,,,10238,blau/blau-20170219,
Otto,,Blake,,,10239,blau/blau-20170219,
Bill,Frank William,Blake,,,69,blau/blau-20170219,
Robert,,Blessing,,,70,blau/blau-20170219,
George,,Bliss,,,71,blau/blau-20170219,
Charlie,Charles F.,Bolen,,,10247,blau/blau-20170219,
J.,Jarvis M.,Bolen,,,10248,blau/blau-20170219,
Glenn,C. Glenn,Bolton,,,72,blau/blau-20170219,
Mike,,Bosco,,,73,blau/blau-20170219,
Shine,Eugene,Rumple,,,74,blau/blau-20170219,
Harry,,Aubrey,,Chub,75,blau/blau-20170219,
Slim,,McClintock,,,10261,blau/blau-20170219,
Jim,,Mulvey,,,76,blau/blau-20170219,
Frank,,Rapp,,,10264,blau/blau-20170219,
Joe,Joseph W.,Monahan,,,77,blau/blau-20170219,
Quincy,,Adams,,,78,blau/blau-20170219,
Eddie,,Burns,,,10269,blau/blau-20170219,
Timothy,,Shea,,One Hoss,10270,blau/blau-20170219,
Steamer,,Flanagan,,,79,blau/blau-20170219,
,,Norris,,"Shorty, Pep",10274,blau/blau-20170219,
Cy,,Miller,,,10275,blau/blau-20170219,
,William,Bougeno,,Wild Bill,80,blau/blau-20170219,
Norwood,,Bowman,,Whitey,81,blau/blau-20170219,
Dick,,Oliver,,,82,blau/blau-20170219,
George,,Boyle,,Buck,83,blau/blau-20170219,
Lloyd,,Branch,,,84,blau/blau-20170219,
W.,,Mills,,,85,blau/blau-20170219,
William,,Duryea,,,10293,blau/blau-20170219,
Bill,William,Branch,,,10294,blau/blau-20170219,
Al,,Brasher,,,10295,blau/blau-20170219,
Frank,,Brautigan,,,86,blau/blau-20170219,
Gus,,Donovan,,Red,87,blau/blau-20170219,
Roy,,Bates,,,10301,blau/blau-20170219,
Paul,,Bennett,,,10302,blau/blau-20170219,
Elmer,William Elmer,Gray,,,88,blau/blau-20170219,
Herb,Herbert,Brenner,,,89,blau/blau-20170219,
Fred,,Oakes,,Rabbit,90,blau/blau-20170219,
Larry,,McDonald,,,10313,blau/blau-20170219,
Joe,,Cooper,,,10314,blau/blau-20170219,
Frank,,Kelly,,,10315,blau/blau-20170219,
Bill,,Hayford,,,10316,blau/blau-20170219,
Joseph,,Brennan,,,91,blau/blau-20170219,
Glen,,Larsen,,,1,blau/blau-20170319,
Johnny,,Brewer,,,2,blau/blau-20170319,
Parker,,Brewer,,,3,blau/blau-20170319,
Cliff,,Boyd,,Hungry,4,blau/blau-20170319,
Fred,Alfred,Douglas,,,10008,blau/blau-20170319,
Eddie,,Brinker,,,10009,blau/blau-20170319,
Benny,,Bristow,,,5,blau/blau-20170319,
,Robert R.,Brown,,,6,blau/blau-20170319,
Charles,,Burden,,,7,blau/blau-20170319,
Don,,Brown,,,8,blau/blau-20170319,
Howard,,Brown,,,9,blau/blau-20170319,
Bill,,Cochrane,,,10,blau/blau-20170319,
Bill,,Bishop,,Lefty,11,blau/blau-20170319,
Granville,,Norris,,,12,blau/blau-20170319,
Hank,,Dane,,,13,blau/blau-20170319,
Tom,,Fogarty,,,15,blau/blau-20170319,
Doc,,Bruder,,,16,blau/blau-20170319,
Jerry,,Spitaleri,,,17,blau/blau-20170319,
George,,Durning,,,18,blau/blau-20170319,
Charles,,James,,Jesse,19,blau/blau-20170319,
Louis,,Smith,,,14,blau/blau-20170319,
Eddie,,Brown,,,10045,blau/blau-20170319,
Vernon,,Brown,,,20,blau/blau-20170319,
Jim,,Brown,,,21,blau/blau-20170319,
Howard,,Bryan,,,22,blau/blau-20170319,
Walter,,Terry,,,10059,blau/blau-20170319,
Mike,,Burke,,,23,blau/blau-20170319,
,,Burke,,,24,blau/blau-20170319,
Ernie,,Burke,,,25,blau/blau-20170319,
Eddie,Edward,Burke,,,26,blau/blau-20170319,
Bingo,,Wallace,,,10069,blau/blau-20170319,
Harry,,Norris,,"Shorty, Pep",10070,blau/blau-20170319,
Dory,Theodore C.,Miller,,Cy,27,blau/blau-20170319,
William,,Byers,,,28,blau/blau-20170319,
William,,Byers,,,29,blau/blau-20170319,
Vin,,Campbell,,,30,blau/blau-20170319,
,A. H.,Carpenter,,,31,blau/blau-20170319,
,,Carpenter,,,10087,blau/blau-20170319,
Charlie,Charles,Lehrman,,,32,blau/blau-20170319,
Bobby,,Dugas,,,10090,blau/blau-20170319,
Lester,,Rouprich,,,10091,blau/blau-20170319,
John,,Carter,,,33,blau/blau-20170319,
Nick,,Carter,,Buggs,10094,blau/blau-20170319,
,,Walters,,Monk,10095,blau/blau-20170319,
Ray,,Shepardson,,,34,blau/blau-20170319,
Art,,Pope,,Bud,10098,blau/blau-20170319,
Abraham,,Van Hee,,,10099,blau/blau-20170319,
Hal,,Brokaw,,,35,blau/blau-20170319,
Tommy,,Walker,,,36,blau/blau-20170319,
John,,Barry,,,10111,blau/blau-20170319,
John,,Swift,,,10112,blau/blau-20170319,
Don,,Houck,,Specs,37,blau/blau-20170319,
Carmy,,DeButch,,,10115,blau/blau-20170319,
Joe,,McDermott,,,38,blau/blau-20170319,
Max,,Harkins,,,10122,blau/blau-20170319,
Vern,,Willie,,,10123,blau/blau-20170319,
John,,Eller,,,10124,blau/blau-20170319,
Hal,,Makin,,,39,blau/blau-20170319,
Joe,,Cartwright,,,40,blau/blau-20170319,
Pete,,Doyle,,,41,blau/blau-20170319,
Pat,,Doran,,,10131,blau/blau-20170319,
Bucky,,Conroy,,,10132,blau/blau-20170319,
Johnny,Joe S.,Johnston,,,45,blau/blau-20170319,
Joe,,Casares,,,43,blau/blau-20170319,
Joe,,Domingo,,,10137,blau/blau-20170319,
Jose,,Hernandez,,,42,blau/blau-20170319,
Gene,,Davenport,,,10141,blau/blau-20170319,
Jim,,Calhoun,,,44,blau/blau-20170319,
Mike,,Bouza,,,10144,blau/blau-20170319,
Earl,,Daniels,,,10145,blau/blau-20170319,
Jimmy,,Johnston,,,10146,blau/blau-20170319,
Stanley,,Casper,,,46,blau/blau-20170319,
Walter,,Cazen,,,47,blau/blau-20170319,
Eddie,H. Edson,Wilkins,,,48,blau/blau-20170319,
Vernon,,Mackie,,,10164,blau/blau-20170319,
Dixie,,McArthur,,,49,blau/blau-20170319,
Hal,,Chase,,,10168,blau/blau-20170319,
John,A. R. J.,Altman,,,10169,blau/blau-20170319,
Max,,Brokaw,,,10170,blau/blau-20170319,
Cuckoo,,Christensen,,,50,blau/blau-20170319,
Walter,,Christensen,,,51,blau/blau-20170319,
Roy,,Corgan,,Irish,52,blau/blau-20170319,
Anton,,Federle,,,10179,blau/blau-20170319,
Paul,Paul C.,Wanner,,,53,blau/blau-20170319,
Joe,,Cicero,,,54,blau/blau-20170319,
Davey,,Claire,,,55,blau/blau-20170319,
John,,Clancy,,,57,blau/blau-20170319,
Eddie,,Lowell,,,61,blau/blau-20170319,
Syl,,Simon,,,56,blau/blau-20170319,
Ray,,Fritz,,,10195,blau/blau-20170319,
Rudy,,Swanson,,,58,blau/blau-20170319,
Russ,Russell,Yeargin,,,10198,blau/blau-20170319,
Harold,,King,,,59,blau/blau-20170319,
Jake,,Lorentzen,,,10201,blau/blau-20170319,
Samuel,,Griffith,,,10202,blau/blau-20170319,
Sam,,Hyman,,,10203,blau/blau-20170319,
Sam,Samuel Thomas,Jones,,,60,blau/blau-20170319,
Tom,,Clancy,,,62,blau/blau-20170319,
Ted,,Bolger,,,10209,blau/blau-20170319,
Charlie,,Lightfoot,,,63,blau/blau-20170319,
Ralph,,Pond,,,64,blau/blau-20170319,
George,,Betts,,,65,blau/blau-20170319,
Louis,,Crutcher,,,66,blau/blau-20170319,
Dick,,Crozier,,,67,blau/blau-20170319,
Bill,,Clancy,,,68,blau/blau-20170319,
Mike,,Clancy,,,69,blau/blau-20170319,
Don,,Sikes,,,70,blau/blau-20170319,
Johnny,,Mann,,,71,blau/blau-20170319,
Jimmy,William James,Clark,,Ginger,72,blau/blau-20170319,
Jimmy,,Clark,,,73,blau/blau-20170319,
Ed,,Henderson,,,74,blau/blau-20170319,
Talt,,Clarke,,,75,blau/blau-20170319,
Bobbie,,Clary,,,76,blau/blau-20170319,
James,,Clary,,Long Jim,77,blau/blau-20170319,
Jack,,Manning,,,78,blau/blau-20170319,
Dewey,,Clayton,,,10259,blau/blau-20170319,
Barney,,Cleveland,,,79,blau/blau-20170319,
Mark,,Purtell,,,80,blau/blau-20170319,
Thomas,,Toland,,,81,blau/blau-20170319,
Clifton,,Marr,,,82,blau/blau-20170319,
Troy,,Agnew,,,83,blau/blau-20170319,
Schley,,Clayton,,Happy,84,blau/blau-20170319,
Bob,,Clemens,,,85,blau/blau-20170319,
Charles,,Bicksford,,,10287,blau/blau-20170319,
Thomas,,Coates,,,10288,blau/blau-20170319,
Floyd,,Coates,,,86,blau/blau-20170319,
Ortho,,Collins,,,87,blau/blau-20170319,
Charles,,Beers,,,88,blau/blau-20170319,
Joe,,Friel,,,10295,blau/blau-20170319,
Dennie,,McIntyre,,,10296,blau/blau-20170319,
Bud,,Wallace,,,10297,blau/blau-20170319,
Irving,,Manley,,,10298,blau/blau-20170319,
Joseph,,D'Andrea,,,10299,blau/blau-20170319,
Paddy,,O'Mara,,,10300,blau/blau-20170319,
,E. L.,Petrick,,,10301,blau/blau-20170319,
Charles,,Cochrane,,,89,blau/blau-20170319,
Luke,,Collins,,,90,blau/blau-20170319,
Lefty,,Lloyd,,,10306,blau/blau-20170319,
Ed,,Fallenstein,,,91,blau/blau-20170319,
Bob,,Colvard,,Lefty,92,blau/blau-20170319,
Henry,,Hanna,,,10319,blau/blau-20170319,
Letch,,Quinn,,,10320,blau/blau-20170319,
Elmer,,Hill,,,10321,blau/blau-20170319,
Lefty,,Wood,,,10322,blau/blau-20170319,
Sam,,Scaling,,,10323,blau/blau-20170319,
Spec,,Williamson,,,10324,blau/blau-20170319,
George,,Kent,,,10325,blau/blau-20170319,
George,,McAdams,,,10326,blau/blau-20170319,
,W. R.,Zakariason,,,10327,blau/blau-20170319,
George,,Hubbell,,,10328,blau/blau-20170319,
Jim,,Haines,,,10329,blau/blau-20170319,
Frank,,Dobranski,,,10330,blau/blau-20170319,
Yam,,Ornelas,,,10331,blau/blau-20170319,
George,,Mumby,,,10332,blau/blau-20170319,
Delma,,McMurtry,,,10333,blau/blau-20170319,
Harry,,Davis,,,10334,blau/blau-20170319,
George,,Adamson,,,10335,blau/blau-20170319,
Ben,,Tolson,,,10336,blau/blau-20170319,
Merle,,Anderson,,,10337,blau/blau-20170319,
Peter,,Fanizzi,,,10338,blau/blau-20170319,
Harry,,Wallace,,,10339,blau/blau-20170319,
Louis,,Catina,,,10340,blau/blau-20170319,
Sid,,Hansen,,,10341,blau/blau-20170319,
Bill,,Farrell,,,10342,blau/blau-20170319,
Angelo,,Grilli,,,10343,blau/blau-20170319,
Mac,,Scott,,,10344,blau/blau-20170319,
Ed,,Harper,,,10345,blau/blau-20170319,
Cecil,,Snyder,,,10346,blau/blau-20170319,
Frank,,Cole,,,10347,blau/blau-20170319,
Buck,,Weaver,,,10348,blau/blau-20170319,
Dan,,Fitzgerald,,,10349,blau/blau-20170319,
Jake,,Messner,,,10350,blau/blau-20170319,
Ray,,Dwyer,,,10351,blau/blau-20170319,
Lavelle,,Blackburn,,,10352,blau/blau-20170319,
Harry,,Stowers,,,10353,blau/blau-20170319,
George,,Neilson,,,10354,blau/blau-20170319,
Bart,,Green,,,10355,blau/blau-20170319,
Barton,,Smith,,,10356,blau/blau-20170319,
,L. A.,Wells,,,10357,blau/blau-20170319,
,O. K.,Norton,,,10358,blau/blau-20170319,
Charlie,,Miller,,,93,blau/blau-20170319,
Rube,,Marshall,,,94,blau/blau-20170319,
Bill,,Lathrop,,,95,blau/blau-20170319,
Dick,,Kaufman,,,96,blau/blau-20170319,
Grady,,Bowen,,,97,blau/blau-20170319,
Harry,,Davey,,,98,blau/blau-20170319,
Mike,,Delaney,,,10384,blau/blau-20170319,
Butch,Edward,Conlan,,,10385,blau/blau-20170319,
Joe,,Kelly,,,99,blau/blau-20170319,
Chuck,,Connors,,,100,blau/blau-20170319,
Bill,,Conroy,,,101,blau/blau-20170319,
Ed,,Clark,,,102,blau/blau-20170319,
Edwin,,Clark,,,10395,blau/blau-20170319,
Arthur,,Cook,,,103,blau/blau-20170319,
Lee,,Lemon,,,1,blau/blau-20170416,
Holmes,,Diehl,,,2,blau/blau-20170416,
Ashby,,Cook,,,3,blau/blau-20170416,
Frank,,Cooper,,,4,blau/blau-20170416,
Hank,,Izquierdo,,,5,blau/blau-20170416,
Ross,,Shipe,,,6,blau/blau-20170416,
Mack,,Coppock,,,7,blau/blau-20170416,
Chuck,,Cooley,,,8,blau/blau-20170416,
Henry,,Kelly,,Kid,9,blau/blau-20170416,
Fred,F. E.,Corley,,Sparkplug,10,blau/blau-20170416,
Hooks,,Cotter,,,11,blau/blau-20170416,
Earl,,Courtney,,,12,blau/blau-20170416,
Zeke,,Beal,,,10030,blau/blau-20170416,
Leslie,,Johnson,,,10031,blau/blau-20170416,
Zeke,,Taylor,,,10032,blau/blau-20170416,
Bob,,Brown,,,13,blau/blau-20170416,
,B. C.,Coyle,,,14,blau/blau-20170416,
,A. J.,Cronin,,Bud,15,blau/blau-20170416,
,,Hubert,,Pooly,16,blau/blau-20170416,
,George,Crowe,,Jimmy,17,blau/blau-20170416,
Marty,,Connors,,,10047,blau/blau-20170416,
John,,Cummings,,,18,blau/blau-20170416,
Cryll,,Anderson,,,10050,blau/blau-20170416,
Elbert,,Jordan,,Jake,19,blau/blau-20170416,
Lee,,Cunningham,,,20,blau/blau-20170416,
Ed,,Daly,,,21,blau/blau-20170416,
,,Daugherty,,,10057,blau/blau-20170416,
Doc,,Daugherty,,,10058,blau/blau-20170416,
Larry,,Burger,,,22,blau/blau-20170416,
Bill,,Davidson,,,23,blau/blau-20170416,
August,,Daviu,,,24,blau/blau-20170416,
Claude,,Decker,,,25,blau/blau-20170416,
Walter,,Demmer,,,26,blau/blau-20170416,
John,,Brown,,,10073,blau/blau-20170416,
Mike,,Dempsey,,,27,blau/blau-20170416,
,,Lemon,,Red,10077,blau/blau-20170416,
Bob,Robert,McChesney,,,28,blau/blau-20170416,
,Edward Etheldred,Brower,,,29,blau/blau-20170416,
Jimmy,James William,Devens,,,30,blau/blau-20170416,
J.,,Devereaux,,,31,blau/blau-20170416,
,,Devoss,,Hecky,32,blau/blau-20170416,
Frankie,,Cleve,,,10092,blau/blau-20170416,
Chick,,Naleway,,,10093,blau/blau-20170416,
,,Loudeman,,,10094,blau/blau-20170416,
Jack,,Beatty,,,10095,blau/blau-20170416,
,,Dewitt,,,10096,blau/blau-20170416,
Bob,,Didier,,,10097,blau/blau-20170416,
Dick,Richard,Deighan,,,33,blau/blau-20170416,
Gene,,Dierks,,,10107,blau/blau-20170416,
Joe,,Dobbins,,,34,blau/blau-20170416,
Eddie,,Donaghy,,,35,blau/blau-20170416,
Donald,,Donelson,,,36,blau/blau-20170416,
Charles,,Donnelly,,,10114,blau/blau-20170416,
,,Donnelly,,Lefty,10115,blau/blau-20170416,
Ted,,Donovan,,,37,blau/blau-20170416,
Bill,,Hunnefield,,,38,blau/blau-20170416,
James,,Donovan,,,39,blau/blau-20170416,
Bill,,Donovan,,,10124,blau/blau-20170416,
Roy,,Doty,,,40,blau/blau-20170416,
D.,,Dougherty,,,10129,blau/blau-20170416,
Bob,,Dougherty,,,41,blau/blau-20170416,
Earl,,Krause,,,42,blau/blau-20170416,
Fred,,Newton,,,43,blau/blau-20170416,
Ray,,Nebelung,,,44,blau/blau-20170416,
Winchester,,Douglas,,,45,blau/blau-20170416,
Jack,,Doyle,,,46,blau/blau-20170416,
,,Doyle,,,47,blau/blau-20170416,
Bill,,Dreesen,,,48,blau/blau-20170416,
Clyde,,Maltby,,Shorty,49,blau/blau-20170416,
,,Duckworth,,,10151,blau/blau-20170416,
,,Bathurst,,,10152,blau/blau-20170416,
,,Carlin,,,50,blau/blau-20170416,
,,Sommers,,,10155,blau/blau-20170416,
,,Stimpson,,,10156,blau/blau-20170416,
Rudy,,Sommers,,,10157,blau/blau-20170416,
,,Gallagher,,,10158,blau/blau-20170416,
,,Phippin,,,10159,blau/blau-20170416,
Walter,,Nadolson,,,51,blau/blau-20170416,
,,Bidwell,,,10162,blau/blau-20170416,
Robert,,Duckworth,,,10163,blau/blau-20170416,
,,Sykes,,,52,blau/blau-20170416,
Frank,,Tubbs,,,10166,blau/blau-20170416,
Bert,,Bouwman,,,10167,blau/blau-20170416,
Earl,,Brown,,,10168,blau/blau-20170416,
Lee,,Wilson,,,10169,blau/blau-20170416,
Jack,,Crockett,,,53,blau/blau-20170416,
Guy,Thomas Guy,Durham,,,54,blau/blau-20170416,
John,,Dzurilla,,,55,blau/blau-20170416,
Bill,,Edmondson,,,56,blau/blau-20170416,
,W. A.,Peters,,,10184,blau/blau-20170416,
,,Curry,,,10185,blau/blau-20170416,
,,Hart,,,10186,blau/blau-20170416,
,,Lehman,,,10187,blau/blau-20170416,
,,Scholz,,,10188,blau/blau-20170416,
,,Cooney,,,10189,blau/blau-20170416,
,,Mulrooney,,,10190,blau/blau-20170416,
,,Ahearn,,,10191,blau/blau-20170416,
,,Doben,,,10192,blau/blau-20170416,
,,Riconda,,,10193,blau/blau-20170416,
,,Campbell,,,10194,blau/blau-20170416,
,,Bushman,,,10195,blau/blau-20170416,
Fred,,Erlewein,,,57,blau/blau-20170416,
Hal,Harold,Egbert,,,58,blau/blau-20170416,
Milton,,Browning,,,59,blau/blau-20170416,
Tony,,Wesoloski,,,10207,blau/blau-20170416,
Woodford,,Harwood,,,10208,blau/blau-20170416,
Eugene,,Eichenberger,,Lefty,10209,blau/blau-20170416,
Roy,,Eisel,,,60,blau/blau-20170416,
George,George G.,Swartz,,Lefty,61,blau/blau-20170416,
Roy,,Ellam,,,62,blau/blau-20170416,
Monty,,Swartz,,,63,blau/blau-20170416,
Carter,,Elliott,,,64,blau/blau-20170416,
Roy,,Elsh,,,65,blau/blau-20170416,
Bill,,McCarren,,,66,blau/blau-20170416,
Allen,,Meuter,,,10235,blau/blau-20170416,
Joe,,Smith,,,10236,blau/blau-20170416,
Walter,Walter Frank,Simpson,,,10237,blau/blau-20170416,
George,,Durning,,,67,blau/blau-20170416,
Dode,David Gardiner,Phillips,,,68,blau/blau-20170416,
Allen,John Allen,Richards,,,69,blau/blau-20170416,
Andy,,Chambers,,,10245,blau/blau-20170416,
,,Erb,,,10246,blau/blau-20170416,
Larry,,Erwin,,,70,blau/blau-20170416,
John,,Fagan,,,71,blau/blau-20170416,
Pete,,Falkenberg,,,72,blau/blau-20170416,
Roland,,Farley,,Boley,73,blau/blau-20170416,
Beverly,,Ferrell,,,74,blau/blau-20170416,
Francis,,Farrell,,Red,75,blau/blau-20170416,
Walter,,Feid,,Buddy,76,blau/blau-20170416,
Howard,,Fitzgerald,,,77,blau/blau-20170416,
Ed,,Handley,,,10271,blau/blau-20170416,
Joe,,Fleming,,,78,blau/blau-20170416,
Jimmy,,Walsh,,,79,blau/blau-20170416,
Hank,,Ritter,,,80,blau/blau-20170416,
Jeff,,Baker,,Midget,10281,blau/blau-20170416,
Frank,,Eckstein,,,10282,blau/blau-20170416,
Harry,,O'Donnell,,,81,blau/blau-20170416,
,Earl A.,Hart,,Nig,10289,blau/blau-20170416,
Charles,,Fleming,,,82,blau/blau-20170416,
Conrad,,Flippen,,,83,blau/blau-20170416,
Hoke,,Floyd,,Duke,84,blau/blau-20170416,
,,Bowman,,,10296,blau/blau-20170416,
Jack,,Kotzelnick,,,10297,blau/blau-20170416,
Walter,,Foye,,,85,blau/blau-20170416,
,,Foye,,,10300,blau/blau-20170416,
,,Foye,,,10301,blau/blau-20170416,
,,Foye,,,10302,blau/blau-20170416,
Channing,,Parmalee,,,10303,blau/blau-20170416,
John,,Friedli,,,86,blau/blau-20170416,
John,,Frese,,,87,blau/blau-20170416,
Bob,,Foster,,,10308,blau/blau-20170416,
Elmer,,Rush,,,10309,blau/blau-20170416,
Chief,,Williams,,,10310,blau/blau-20170416,
William,,Phillips,,,88,blau/blau-20170416,
Skally,,Wagner,,,10313,blau/blau-20170416,
Eddie,,Sobb,,,10314,blau/blau-20170416,
Ray,,Fritz,,,89,blau/blau-20170416,
Julian,,Flowers,,,90,blau/blau-20170416,
Frankie,,Fuller,,,91,blau/blau-20170416,
Ray,,Gaffke,,,92,blau/blau-20170416,
Eddie,,Gallagher,,,93,blau/blau-20170416,
Paul,,Florence,,,10328,blau/blau-20170416,
Walter,,James,,,10329,blau/blau-20170416,
George,,Redfern,,,10330,blau/blau-20170416,
Frank,,Thornton,,,10331,blau/blau-20170416,
Joseph,,Leete,,,10332,blau/blau-20170416,
William,,McKenty,,,10333,blau/blau-20170416,
Lem,,Mobley,,,10334,blau/blau-20170416,
Lee,,Gamble,,,94,blau/blau-20170416,
Joe,,Ganley,,,95,blau/blau-20170416,
Jake,,Gardner,,,96,blau/blau-20170416,
Joseph,,Betlem,,,10343,blau/blau-20170416,
Guy,Guy Robert,Davis,,,97,blau/blau-20170416,
Albert,,Minor,,Piggy,98,blau/blau-20170416,
Frank,Frank J.,Makowsky,,,10348,blau/blau-20170416,
Villa,,Miller,,,10349,blau/blau-20170416,
Bud,,Ransdell,,,10350,blau/blau-20170416,
Ray,,Ruff,,,10351,blau/blau-20170416,
Tommy,,Tuckey,,,10352,blau/blau-20170416,
Roy,,Queen,,,99,blau/blau-20170416,
Bill,,Shupe,,,10356,blau/blau-20170416,
Lefty,Milford,Carney,,,10357,blau/blau-20170416,
Harry,,Geisler,,,10358,blau/blau-20170416,
Les,,Gerald,,,100,blau/blau-20170416,
Wally,,Gilbert,,,101,blau/blau-20170416,
Tex,William Chesley,Giles,,,102,blau/blau-20170416,
Ben,,Boyd,,,103,blau/blau-20170416,
Hugh,,Wise,,,104,blau/blau-20170416,
,H. C.,Perkins,,,105,blau/blau-20170416,
,W. N.,Caldwell,,,10376,blau/blau-20170416,
Pants,,Rowland,,,10377,blau/blau-20170416,
Bob,,Gillespie,,,106,blau/blau-20170416,
Lex,,Gillespie,,,10384,blau/blau-20170416,
Ed,,Goebel,,,1,blau/blau-20170521,
Paul,,Goldasich,,,2,blau/blau-20170521,
Walter,Walter J.,Guhman,,,3,blau/blau-20170521,
Vance,,Graber,,,4,blau/blau-20170521,
,Walter H.,Dunham,,,10012,blau/blau-20170521,
Joe,,Eddleman,,,10013,blau/blau-20170521,
Alvin,,Krueger,,,10014,blau/blau-20170521,
Robert,,McMenemy,,,10015,blau/blau-20170521,
Harry,,Strohm,,,10016,blau/blau-20170521,
,Thaddeus E.,Campbell,,,10017,blau/blau-20170521,
Frank,,Gradoville,,,5,blau/blau-20170521,
Tiny,,Graham,,,6,blau/blau-20170521,
Bob,J. R.,Grant,,,7,blau/blau-20170521,
Ernest,,Evans,,,8,blau/blau-20170521,
Joe,,Graves,,,9,blau/blau-20170521,
Jery,,Jackson,,,10,blau/blau-20170521,
Cecil,,Gray,,,11,blau/blau-20170521,
Elmer,Elmer,Gray,,,12,blau/blau-20170521,
Robert,,Morris,,,10043,blau/blau-20170521,
Bill,,James,,,14,blau/blau-20170521,
Luther,,Roy,,,15,blau/blau-20170521,
Charley,,Leonard,,,10049,blau/blau-20170521,
Howard,,Pennington,,,10050,blau/blau-20170521,
Henry,,Bates,,,10051,blau/blau-20170521,
Eugene,,Caldera,,,10052,blau/blau-20170521,
Richard,,Bates,,,10053,blau/blau-20170521,
Paul,,Bennett,,,10054,blau/blau-20170521,
Herb,,Brenner,,,13,blau/blau-20170521,
Otto,,Merz,,,10057,blau/blau-20170521,
Hy,,Fowlkes,,,10058,blau/blau-20170521,
Frank,,Riel,,,10059,blau/blau-20170521,
William,,Gray,,,16,blau/blau-20170521,
Lefty,,Ingram,,,17,blau/blau-20170521,
Al,,Greene,,,20,blau/blau-20170521,
Jimmy,,McLean,,,10067,blau/blau-20170521,
Jimmy,,Johnson,,,18,blau/blau-20170521,
Homer,,Adcock,,,21,blau/blau-20170521,
Walter,,Henry,,,10072,blau/blau-20170521,
Mickey,,Hughes,,,19,blau/blau-20170521,
Nelson,,Greene,,Lefty,22,blau/blau-20170521,
Tom,,Canady,,,23,blau/blau-20170521,
Paddy,,Greene,,,24,blau/blau-20170521,
George,,Griffin,,Skin,27,blau/blau-20170521,
Larry,,Erwin,,,10086,blau/blau-20170521,
Luke,Luke A.,Williams,,,25,blau/blau-20170521,
Luke,,Williams,,,10091,blau/blau-20170521,
,,Greene,,,10092,blau/blau-20170521,
Frank,,Reiger,,,10093,blau/blau-20170521,
,J. W.,Watson,,Mule,10094,blau/blau-20170521,
Moses,,Poolaw,,,10095,blau/blau-20170521,
Grady,,Adkins,,,26,blau/blau-20170521,
Lloyd,,Branch,,Panther,10100,blau/blau-20170521,
,M. H.,Lewis,,,10101,blau/blau-20170521,
,"J. W., Jr.",McDonald,,,10102,blau/blau-20170521,
Tom,Thomas E.,Toland,,,10103,blau/blau-20170521,
,,Williams,,Lefty,10104,blau/blau-20170521,
Joe,,Hahn,,,30,blau/blau-20170521,
Charlie,Charles Heflin,Gillman,,,28,blau/blau-20170521,
Mike,,Eckert,,,10110,blau/blau-20170521,
,Henry C.,Meyer,,,10111,blau/blau-20170521,
Wilbur,,Pelle,,,10112,blau/blau-20170521,
Peek,,Williams,,,10113,blau/blau-20170521,
Bill,,Bougeno,,,29,blau/blau-20170521,
Clarence,,Nemitz,,,10117,blau/blau-20170521,
,,Kane,,,10118,blau/blau-20170521,
,,Wisendorf,,,10119,blau/blau-20170521,
,,Bobo,,,10120,blau/blau-20170521,
,,Untz,,,10121,blau/blau-20170521,
,,Davis,,,10122,blau/blau-20170521,
,,Robinson,,,10123,blau/blau-20170521,
,,Steel,,,10124,blau/blau-20170521,
,,Webb,,,10125,blau/blau-20170521,
,,Goldsmith,,,10126,blau/blau-20170521,
,,Clayton,,,10127,blau/blau-20170521,
,,Gondolfi,,,10128,blau/blau-20170521,
,,Oakes,,,10129,blau/blau-20170521,
,,Tolbert,,,10130,blau/blau-20170521,
